year,month,day,heigh,rainy,date,week,heigh_9403,rainy_9403,heigh_9404,rainy_9404,heigh_9405,rainy_9405,heigh_9406,rainy_9406,heigh_9408,rainy_9408,heigh_9410,rainy_9410,heigh_9413,rainy_9413,heigh_9416,rainy_9416,heigh_9417,rainy_9417,heigh_9419,rainy_9419,heigh_9420,rainy_9420,heigh_9422,rainy_9422,heigh_9518,rainy_9518
2016,6,15,584.0,I,2016-06-15,24.0,82.0,_I,118.0,_IH,212.0,I,94.0,_I,215.0,I,262.0,I,222.0,_I,101.0,I,35.0,I,318.0,_I,211.0,"""I",244.0,I,139.0,I
2016,7,15,630.0,I,2016-07-15,28.0,343.0,unknown,281.0,unknown,581.0,unknown,682.0,РП,341.0,~,264.0,~,246.0,I,267.0,Л,260.0,Х,334.0,~,211.0,_~,235.0,Z,463.0,unknown
2016,8,15,2076.0,unknown,2016-08-15,33.0,70.0,unknown,97.0,unknown,233.0,unknown,257.0,unknown,725.0,unknown,1122.0,unknown,1315.0,unknown,97.0,unknown,87.0,unknown,700.0,unknown,311.0,unknown,340.0,unknown,145.0,unknown
2016,9,15,607.0,unknown,2016-09-15,37.0,66.0,^Т,86.0,unknown,168.0,unknown,89.0,unknown,265.0,unknown,311.0,unknown,226.0,unknown,75.0,unknown,24.0,_,318.0,unknown,257.0,unknown,220.0,_,101.0,unknown
2016,10,15,612.0,unknown,2016-10-15,41.0,65.0,Т,81.0,unknown,154.0,^,81.0,_,234.0,unknown,362.0,unknown,240.0,unknown,65.0,_,23.0,unknown,315.0,unknown,250.0,unknown,233.0,^,88.0,unknown
2016,11,15,714.0,unknown,2016-11-15,46.0,58.0,Т,78.0,unknown,148.0,unknown,85.0,unknown,238.0,unknown,391.0,unknown,332.0,unknown,64.0,_,18.0,_,279.0,unknown,257.0,unknown,225.0,unknown,81.0,unknown
2016,12,15,548.0,Ш,2016-12-15,50.0,57.0,Z,74.0,_),167.0,Z,92.0,Z,256.0,Z,266.0,Z,266.0,Ш,66.0,Z,21.0,^Z,253.0,Ш),219.0,),217.0,Ш,80.0,Z
2016,1,16,1.0,unknown,2016-01-16,2.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,2,16,599.0,],2016-02-16,7.0,77.0,^I,89.0,I,195.0,I,96.0,I,242.0,I,247.0,_I,232.0,I,85.0,"""I",26.0,"""I",318.0,I,214.0,I,300.0,I,117.0,I
2016,3,16,1.0,unknown,2016-03-16,11.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,4,16,567.0,],2016-04-16,15.0,82.0,I,98.0,I,197.0,_I,94.0,_I,230.0,I,257.0,I,227.0,I,85.0,"""I",26.0,"""I",317.0,^I,213.0,"""I",258.0,I,120.0,I
2016,5,16,562.0,_],2016-05-16,20.0,81.0,_I,119.0,IH,203.0,I,94.0,"""I",218.0,I,263.0,^I,224.0,I,92.0,I,30.0,^I,317.0,I,213.0,^I,255.0,I,125.0,I
2016,6,16,585.0,I,2016-06-16,24.0,82.0,_I,118.0,_IH,212.0,I,94.0,_I,215.0,I,263.0,~,222.0,_I,102.0,I,35.0,I,321.0,I,211.0,"""I",244.0,I,139.0,I
2016,7,16,631.0,I,2016-07-16,28.0,334.0,unknown,326.0,unknown,596.0,unknown,759.0,ЛП,348.0,~,266.0,~,247.0,I,327.0,Х,291.0,Х,334.0,~,221.0,(~,236.0,Z,460.0,unknown
2016,8,16,1966.0,unknown,2016-08-16,33.0,69.0,unknown,96.0,unknown,226.0,unknown,249.0,unknown,694.0,unknown,1025.0,unknown,1266.0,unknown,96.0,unknown,81.0,unknown,666.0,unknown,304.0,unknown,324.0,unknown,139.0,unknown
2016,9,16,596.0,unknown,2016-09-16,37.0,66.0,^Т,86.0,unknown,167.0,unknown,89.0,unknown,262.0,unknown,304.0,unknown,225.0,unknown,73.0,unknown,25.0,_,309.0,unknown,255.0,unknown,220.0,unknown,101.0,unknown
2016,10,16,652.0,unknown,2016-10-16,41.0,64.0,Т,81.0,unknown,154.0,^,81.0,_,233.0,unknown,338.0,unknown,242.0,unknown,65.0,_,22.0,unknown,314.0,unknown,250.0,unknown,233.0,^,88.0,unknown
2016,11,16,695.0,unknown,2016-11-16,46.0,58.0,Т,78.0,unknown,148.0,unknown,84.0,unknown,238.0,unknown,383.0,unknown,280.0,unknown,64.0,_,18.0,_,278.0,unknown,254.0,unknown,225.0,unknown,80.0,unknown
2016,12,16,546.0,Ш,2016-12-16,50.0,60.0,Z,75.0,_),163.0,Z,94.0,Z,255.0,Z,262.0,I,265.0,Ш,66.0,Z,21.0,^Z,251.0,Ш),218.0,),219.0,Ш,81.0,Z
2016,1,17,1.0,unknown,2016-01-17,2.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,2,17,594.0,],2016-02-17,7.0,77.0,^I,93.0,I,196.0,I,96.0,I,242.0,I,247.0,_I,232.0,I,85.0,"""I",26.0,"""I",318.0,I,214.0,I,298.0,I,118.0,I
2016,3,17,1.0,unknown,2016-03-17,11.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,4,17,566.0,],2016-04-17,15.0,82.0,I,98.0,I,197.0,_I,94.0,_I,229.0,I,257.0,I,227.0,I,85.0,"""I",26.0,"""I",317.0,^I,213.0,"""I",256.0,_I,121.0,^I
2016,5,17,562.0,_],2016-05-17,20.0,81.0,_I,120.0,^IH,203.0,I,94.0,"""I",218.0,I,263.0,^I,223.0,_I,93.0,I,30.0,^I,317.0,I,213.0,^I,255.0,I,125.0,I
2016,6,17,587.0,I,2016-06-17,24.0,82.0,_I,119.0,_IH,212.0,I,94.0,_I,216.0,I,263.0,~,222.0,_I,102.0,~,38.0,I,321.0,I,211.0,"""I",244.0,I,139.0,I
2016,7,17,631.0,I,2016-07-17,28.0,330.0,unknown,470.0,unknown,627.0,unknown,935.0,^<Л,356.0,(Z,268.0,~,248.0,I,391.0,Х,328.0,Х,334.0,~,243.0,(~,237.0,Z,519.0,unknown
2016,8,17,1769.0,unknown,2016-08-17,33.0,69.0,unknown,96.0,unknown,219.0,unknown,235.0,unknown,656.0,unknown,907.0,unknown,1215.0,unknown,96.0,unknown,76.0,unknown,637.0,unknown,301.0,unknown,313.0,unknown,131.0,unknown
2016,9,17,584.0,unknown,2016-09-17,37.0,66.0,^Т,85.0,unknown,166.0,unknown,89.0,unknown,260.0,unknown,297.0,unknown,223.0,unknown,72.0,unknown,26.0,unknown,308.0,unknown,255.0,unknown,221.0,unknown,101.0,unknown
2016,10,17,667.0,unknown,2016-10-17,42.0,63.0,Т,81.0,unknown,154.0,^,81.0,_,231.0,unknown,335.0,unknown,247.0,unknown,65.0,_,22.0,unknown,314.0,unknown,249.0,_,232.0,unknown,88.0,unknown
2016,11,17,673.0,unknown,2016-11-17,46.0,57.0,Т,78.0,unknown,147.0,_,84.0,unknown,237.0,unknown,377.0,unknown,264.0,unknown,64.0,_,18.0,_,278.0,unknown,253.0,unknown,225.0,unknown,80.0,unknown
2016,12,17,542.0,_Ш,2016-12-17,50.0,60.0,Z,75.0,),168.0,Z,94.0,Z,261.0,Z,257.0,I,265.0,Ш,66.0,I,21.0,^Z,246.0,Ш),218.0,),219.0,Ш,81.0,Z
2016,1,18,1.0,unknown,2016-01-18,3.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,2,18,590.0,],2016-02-18,7.0,77.0,^I,96.0,I,197.0,I,96.0,I,242.0,I,247.0,_I,232.0,I,85.0,"""I",26.0,"""I",316.0,_I,213.0,_I,296.0,I,118.0,I
2016,3,18,1.0,unknown,2016-03-18,11.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,4,18,566.0,],2016-04-18,16.0,83.0,I,98.0,I,197.0,_I,94.0,_I,229.0,I,257.0,I,227.0,I,85.0,"""I",26.0,"""I",317.0,^I,213.0,"""I",256.0,_I,121.0,^I
2016,5,18,562.0,_],2016-05-18,20.0,82.0,I,120.0,^IH,203.0,I,94.0,"""I",217.0,I,263.0,^I,223.0,_I,94.0,I,30.0,^I,317.0,I,213.0,^I,255.0,I,125.0,I
2016,6,18,588.0,I,2016-06-18,24.0,82.0,_I,119.0,IH,213.0,I,95.0,I,216.0,I,263.0,~,222.0,_I,101.0,~,41.0,I,321.0,I,211.0,"""I",242.0,_I,139.0,I
2016,7,18,634.0,I,2016-07-18,29.0,308.0,unknown,507.0,^,658.0,unknown,845.0,ХN,364.0,(Z,270.0,~,249.0,I,439.0,unknown,348.0,unknown,334.0,~,251.0,(~,239.0,Z,549.0,unknown
2016,8,18,1514.0,unknown,2016-08-18,33.0,68.0,unknown,95.0,unknown,213.0,unknown,219.0,unknown,617.0,unknown,836.0,unknown,1092.0,unknown,104.0,unknown,72.0,unknown,616.0,unknown,297.0,unknown,301.0,unknown,123.0,unknown
2016,9,18,574.0,unknown,2016-09-18,37.0,66.0,^Т,85.0,unknown,166.0,unknown,89.0,unknown,258.0,unknown,291.0,unknown,221.0,unknown,70.0,unknown,27.0,unknown,295.0,unknown,253.0,unknown,221.0,unknown,101.0,unknown
2016,10,18,662.0,unknown,2016-10-18,42.0,63.0,Т,81.0,unknown,153.0,unknown,81.0,_,230.0,unknown,343.0,unknown,266.0,unknown,65.0,_,22.0,unknown,320.0,unknown,249.0,_,233.0,^,88.0,unknown
2016,11,18,657.0,unknown,2016-11-18,46.0,57.0,Т,78.0,unknown,147.0,_,83.0,unknown,237.0,unknown,367.0,unknown,258.0,unknown,64.0,_,18.0,_,277.0,unknown,252.0,unknown,225.0,unknown,79.0,unknown
2016,12,18,743.0,^]Z,2016-12-18,50.0,61.0,Z,75.0,),165.0,Z,95.0,Z,261.0,Z,254.0,I,263.0,Ш,66.0,I,21.0,^Z,248.0,Ш),216.0,),222.0,Ш,83.0,Z
2016,1,19,1.0,unknown,2016-01-19,3.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,2,19,585.0,],2016-02-19,7.0,77.0,^I,97.0,I,197.0,I,96.0,I,241.0,I,247.0,_I,232.0,I,85.0,"""I",26.0,"""I",316.0,_I,213.0,_I,294.0,I,118.0,I
2016,3,19,1.0,unknown,2016-03-19,11.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,4,19,566.0,_],2016-04-19,16.0,83.0,I,98.0,I,197.0,_I,94.0,_I,228.0,I,258.0,I,227.0,I,85.0,"""I",26.0,"""I",317.0,^I,213.0,"""I",256.0,_I,121.0,^I
2016,5,19,562.0,_],2016-05-19,20.0,82.0,I,120.0,^IH,203.0,I,94.0,"""I",217.0,I,263.0,^I,223.0,_I,95.0,I,30.0,^I,318.0,I,212.0,I,255.0,I,127.0,I
2016,6,19,589.0,I,2016-06-19,24.0,83.0,I,119.0,IH,213.0,I,95.0,I,218.0,I,263.0,~,222.0,_I,102.0,~,43.0,I,321.0,I,211.0,"""I",242.0,_I,139.0,I
2016,7,19,635.0,I,2016-07-19,29.0,286.0,unknown,496.0,unknown,681.0,unknown,814.0,ХN,376.0,(Z,273.0,~,250.0,I,461.0,unknown,359.0,^,334.0,~,267.0,(,246.0,Z,572.0,unknown
2016,8,19,1415.0,unknown,2016-08-19,33.0,68.0,unknown,95.0,unknown,207.0,unknown,202.0,unknown,583.0,unknown,775.0,unknown,823.0,unknown,105.0,unknown,70.0,unknown,587.0,unknown,297.0,unknown,288.0,unknown,121.0,unknown
2016,9,19,569.0,unknown,2016-09-19,38.0,66.0,^Т,83.0,_,165.0,unknown,89.0,unknown,256.0,unknown,286.0,unknown,220.0,unknown,69.0,unknown,27.0,unknown,280.0,unknown,253.0,unknown,221.0,unknown,101.0,unknown
2016,10,19,649.0,unknown,2016-10-19,42.0,63.0,Т,81.0,unknown,153.0,unknown,81.0,_,230.0,unknown,371.0,unknown,290.0,unknown,65.0,_,22.0,unknown,333.0,unknown,249.0,_,233.0,^,88.0,unknown
2016,11,19,641.0,unknown,2016-11-19,46.0,57.0,Т,78.0,unknown,147.0,_,82.0,unknown,237.0,unknown,360.0,unknown,252.0,unknown,64.0,_,18.0,_,277.0,unknown,251.0,unknown,225.0,unknown,79.0,unknown
2016,12,19,744.0,^]Z,2016-12-19,51.0,61.0,Z,76.0,*),167.0,Z,96.0,I,262.0,^Z,257.0,I,263.0,Ш,67.0,I,21.0,^Z,254.0,Ш),216.0,),226.0,Ш,84.0,Z
2016,1,20,1.0,unknown,2016-01-20,3.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,2,20,583.0,],2016-02-20,7.0,77.0,^I,98.0,I,198.0,I,96.0,I,241.0,I,247.0,_I,232.0,I,85.0,"""I",26.0,"""I",316.0,_I,213.0,_I,292.0,I,118.0,I
2016,3,20,1.0,unknown,2016-03-20,11.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,4,20,565.0,_],2016-04-20,16.0,83.0,I,97.0,_I,197.0,_I,94.0,_I,228.0,I,258.0,I,226.0,I,85.0,"""I",26.0,"""I",317.0,^I,213.0,"""I",256.0,_I,121.0,^I
2016,5,20,562.0,_],2016-05-20,20.0,82.0,I,120.0,^IH,203.0,I,94.0,"""I",217.0,I,263.0,^I,223.0,_I,96.0,I,30.0,^I,318.0,I,212.0,I,255.0,I,127.0,I
2016,6,20,589.0,I,2016-06-20,25.0,83.0,I,119.0,IH,214.0,I,95.0,I,219.0,I,262.0,~,222.0,_I,102.0,~,43.0,I,321.0,I,211.0,"""I",242.0,_I,139.0,I
2016,7,20,637.0,I,2016-07-20,29.0,251.0,unknown,463.0,unknown,696.0,unknown,806.0,ХN,398.0,(Z,277.0,~,251.0,I,471.0,unknown,354.0,unknown,335.0,~,303.0,П(,260.0,Z,586.0,unknown
2016,8,20,1322.0,unknown,2016-08-20,33.0,68.0,unknown,95.0,unknown,202.0,unknown,192.0,unknown,553.0,unknown,751.0,unknown,640.0,unknown,99.0,unknown,68.0,unknown,556.0,unknown,294.0,unknown,280.0,unknown,120.0,unknown
2016,9,20,565.0,unknown,2016-09-20,38.0,65.0,Т,83.0,_,164.0,unknown,89.0,unknown,253.0,unknown,282.0,unknown,219.0,unknown,69.0,unknown,28.0,unknown,278.0,_,253.0,unknown,221.0,unknown,99.0,unknown
2016,10,20,643.0,unknown,2016-10-20,42.0,64.0,Т,81.0,unknown,152.0,unknown,81.0,_,230.0,unknown,462.0,unknown,309.0,unknown,65.0,_,21.0,unknown,367.0,unknown,249.0,_,232.0,unknown,88.0,unknown
2016,11,20,633.0,unknown,2016-11-20,46.0,57.0,Т,78.0,unknown,147.0,_,82.0,unknown,236.0,unknown,357.0,unknown,248.0,unknown,64.0,_,19.0,unknown,277.0,unknown,250.0,unknown,224.0,unknown,79.0,unknown
2016,12,20,734.0,]Z,2016-12-20,51.0,61.0,Z,76.0,*),172.0,^Z,98.0,^I,261.0,Z,259.0,I,262.0,Ш,67.0,I,21.0,^I,252.0,Ш),216.0,),226.0,Ш,84.0,Z
2016,1,21,1.0,unknown,2016-01-21,3.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,2,21,581.0,],2016-02-21,7.0,75.0,I,99.0,I,199.0,I,96.0,I,240.0,I,247.0,_I,231.0,I,85.0,"""I",26.0,"""I",316.0,_I,213.0,_I,290.0,I,118.0,I
2016,3,21,1.0,unknown,2016-03-21,12.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,4,21,565.0,_],2016-04-21,16.0,83.0,I,97.0,_I,198.0,I,94.0,_I,228.0,I,258.0,I,226.0,I,85.0,"""I",26.0,"""I",317.0,^I,213.0,"""I",256.0,_I,121.0,^I
2016,5,21,562.0,_],2016-05-21,20.0,83.0,^I,120.0,^IH,204.0,I,94.0,"""I",216.0,I,263.0,^I,223.0,_I,97.0,I,30.0,^I,318.0,I,212.0,I,255.0,I,127.0,I
2016,6,21,591.0,I,2016-06-21,25.0,84.0,I,120.0,IH,216.0,I,95.0,I,219.0,I,262.0,I,222.0,_I,102.0,~,45.0,I,321.0,I,211.0,"""I",243.0,_I,139.0,I
2016,7,21,648.0,I,2016-07-21,29.0,236.0,unknown,421.0,unknown,708.0,unknown,833.0,N,484.0,П(,304.0,(~,253.0,(,464.0,unknown,345.0,unknown,344.0,~,401.0,Л,292.0,Z,599.0,unknown
2016,8,21,1175.0,unknown,2016-08-21,33.0,67.0,unknown,94.0,unknown,197.0,unknown,180.0,unknown,525.0,unknown,709.0,unknown,599.0,unknown,98.0,unknown,67.0,_,536.0,unknown,290.0,unknown,273.0,unknown,118.0,unknown
2016,9,21,559.0,unknown,2016-09-21,38.0,65.0,Т,83.0,_,163.0,unknown,89.0,unknown,251.0,unknown,282.0,unknown,218.0,unknown,68.0,unknown,28.0,unknown,278.0,_,253.0,unknown,220.0,unknown,97.0,unknown
2016,10,21,637.0,unknown,2016-10-21,42.0,64.0,Т,81.0,unknown,152.0,unknown,81.0,_,229.0,unknown,547.0,unknown,334.0,unknown,65.0,_,21.0,unknown,366.0,unknown,249.0,_,232.0,unknown,88.0,unknown
2016,11,21,625.0,unknown,2016-11-21,47.0,57.0,Т,79.0,unknown,147.0,_,82.0,unknown,235.0,unknown,354.0,unknown,247.0,unknown,64.0,_,19.0,unknown,276.0,unknown,248.0,unknown,223.0,unknown,79.0,unknown
2016,12,21,731.0,]Z,2016-12-21,51.0,61.0,Z,76.0,*),168.0,Z,98.0,^I,260.0,Z,259.0,I,264.0,Ш,67.0,I,21.0,^I,258.0,Ш),215.0,),229.0,Ш,85.0,Z
2016,1,22,1.0,unknown,2016-01-22,3.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,2,22,579.0,],2016-02-22,8.0,75.0,I,100.0,I,199.0,I,96.0,I,240.0,I,247.0,_I,231.0,I,85.0,"""I",26.0,"""I",316.0,_I,213.0,_I,288.0,I,118.0,I
2016,3,22,1.0,unknown,2016-03-22,12.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,4,22,565.0,_],2016-04-22,16.0,84.0,I,97.0,_I,198.0,I,94.0,_I,227.0,I,258.0,I,226.0,I,85.0,"""I",26.0,"""I",317.0,^I,213.0,"""I",256.0,_I,121.0,^I
2016,5,22,562.0,_],2016-05-22,20.0,83.0,^I,119.0,IH,204.0,I,94.0,"""I",216.0,I,262.0,I,223.0,_I,98.0,I,30.0,^I,319.0,^I,212.0,I,255.0,I,127.0,I
2016,6,22,592.0,I,2016-06-22,25.0,84.0,I,120.0,IH,217.0,I,95.0,I,220.0,I,262.0,I,222.0,_I,103.0,~,45.0,I,322.0,I,211.0,"""I",243.0,_I,140.0,I
2016,7,22,726.0,I,2016-07-22,29.0,232.0,unknown,382.0,unknown,719.0,unknown,835.0,unknown,758.0,Л,402.0,(,294.0,ЛП,456.0,unknown,342.0,unknown,350.0,(W,427.0,Л,304.0,Z,604.0,unknown
2016,8,22,1084.0,unknown,2016-08-22,34.0,67.0,unknown,93.0,unknown,194.0,unknown,173.0,unknown,500.0,unknown,666.0,unknown,578.0,unknown,97.0,unknown,66.0,_,505.0,unknown,290.0,unknown,267.0,unknown,117.0,unknown
2016,9,22,554.0,unknown,2016-09-22,38.0,65.0,Т,83.0,_,162.0,unknown,89.0,unknown,249.0,unknown,281.0,unknown,218.0,unknown,68.0,unknown,28.0,unknown,278.0,_,252.0,unknown,221.0,unknown,96.0,unknown
2016,10,22,623.0,unknown,2016-10-22,42.0,64.0,Т,81.0,unknown,151.0,unknown,82.0,_,228.0,unknown,660.0,^,365.0,unknown,65.0,_,21.0,unknown,344.0,unknown,249.0,_,231.0,unknown,86.0,unknown
2016,11,22,616.0,unknown,2016-11-22,47.0,57.0,Т,79.0,unknown,147.0,_,82.0,unknown,235.0,unknown,353.0,unknown,244.0,unknown,64.0,_,19.0,unknown,276.0,unknown,248.0,unknown,219.0,_,79.0,unknown
2016,12,22,731.0,]Z,2016-12-22,51.0,61.0,Z,76.0,*),169.0,Z,98.0,^I,258.0,Z,260.0,I,264.0,Ш,67.0,I,21.0,^I,261.0,Ш),213.0,),230.0,Ш,86.0,Z
2016,1,23,1.0,unknown,2016-01-23,3.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,2,23,579.0,],2016-02-23,8.0,74.0,I,102.0,I,200.0,I,96.0,I,240.0,I,248.0,I,231.0,I,85.0,"""I",26.0,"""I",316.0,_I,213.0,_I,286.0,I,118.0,I
2016,3,23,1.0,unknown,2016-03-23,12.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,4,23,565.0,_],2016-04-23,16.0,84.0,I,99.0,I,199.0,I,94.0,_I,227.0,I,258.0,I,226.0,I,85.0,"""I",26.0,"""I",316.0,_I,213.0,"""I",256.0,_I,121.0,^I
2016,5,23,562.0,_],2016-05-23,21.0,83.0,^I,119.0,IH,204.0,I,94.0,"""I",215.0,I,262.0,I,223.0,_I,99.0,I,30.0,^I,319.0,^I,212.0,I,255.0,I,128.0,I
2016,6,23,594.0,I,2016-06-23,25.0,85.0,(,120.0,IH,218.0,I,95.0,I,223.0,I,262.0,I,222.0,_I,104.0,~,45.0,I,322.0,I,211.0,"""I",244.0,I,140.0,I
2016,7,23,814.0,I,2016-07-23,29.0,228.0,unknown,365.0,unknown,734.0,unknown,829.0,unknown,936.0,Л,742.0,Л(,925.0,ЛП,452.0,unknown,350.0,unknown,398.0,(,468.0,Л,279.0,Z,606.0,unknown
2016,8,23,1037.0,unknown,2016-08-23,34.0,66.0,unknown,92.0,unknown,193.0,unknown,166.0,unknown,479.0,unknown,631.0,unknown,548.0,unknown,96.0,unknown,66.0,_,478.0,unknown,289.0,unknown,264.0,unknown,117.0,unknown
2016,9,23,550.0,unknown,2016-09-23,38.0,65.0,Т,83.0,_,161.0,unknown,89.0,unknown,247.0,unknown,279.0,unknown,217.0,unknown,68.0,unknown,28.0,unknown,278.0,_,252.0,unknown,221.0,unknown,94.0,unknown
2016,10,23,625.0,unknown,2016-10-23,42.0,64.0,Т,80.0,_,151.0,unknown,83.0,unknown,228.0,unknown,638.0,unknown,416.0,unknown,65.0,_,21.0,unknown,319.0,unknown,249.0,_,231.0,unknown,85.0,_
2016,11,23,609.0,unknown,2016-11-23,47.0,57.0,Т,79.0,unknown,147.0,_,82.0,unknown,234.0,unknown,353.0,unknown,244.0,unknown,64.0,_,19.0,unknown,276.0,unknown,245.0,unknown,219.0,_,79.0,unknown
2016,12,23,725.0,]Z,2016-12-23,51.0,61.0,Z,76.0,Z,166.0,Z,97.0,I,259.0,Z,260.0,I,263.0,Ш,67.0,I,21.0,^I,269.0,Ш),213.0,),233.0,Ш,87.0,Z
2016,1,24,1.0,unknown,2016-01-24,3.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,2,24,578.0,],2016-02-24,8.0,73.0,I,104.0,^I,201.0,I,96.0,I,239.0,I,248.0,I,231.0,I,85.0,"""I",26.0,"""I",316.0,_I,213.0,_I,284.0,I,119.0,^I
2016,3,24,1.0,unknown,2016-03-24,12.0,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown,1.0,unknown
2016,4,24,565.0,_],2016-04-24,16.0,84.0,I,99.0,I,199.0,I,94.0,_I,226.0,I,259.0,I,226.0,I,85.0,"""I",26.0,"""I",316.0,_I,213.0,"""I",256.0,_I,121.0,^I
2016,5,24,563.0,],2016-05-24,21.0,83.0,^I,118.0,IH,204.0,I,94.0,"""I",214.0,I,262.0,I,223.0,_I,100.0,I,30.0,^I,319.0,^I,212.0,I,255.0,I,129.0,I
2016,6,24,596.0,I,2016-06-24,25.0,85.0,(,120.0,(,218.0,I,96.0,I,225.0,I,263.0,~,223.0,I,103.0,~,45.0,I,322.0,I,211.0,"""I",245.0,I,140.0,I
2016,7,24,1263.0,Л,2016-07-24,29.0,232.0,unknown,370.0,unknown,749.0,unknown,820.0,unknown,979.0,Л,1049.0,Л,1203.0,Л,460.0,unknown,360.0,unknown,444.0,(,497.0,^Л,257.0,Z,603.0,unknown
2016,8,24,998.0,unknown,2016-08-24,34.0,66.0,unknown,91.0,unknown,191.0,unknown,160.0,unknown,462.0,unknown,616.0,unknown,515.0,unknown,95.0,unknown,69.0,unknown,461.0,unknown,286.0,unknown,261.0,unknown,116.0,unknown
2016,9,24,549.0,unknown,2016-09-24,38.0,64.0,_Т,83.0,_,160.0,unknown,88.0,unknown,245.0,unknown,273.0,unknown,217.0,unknown,67.0,unknown,27.0,unknown,278.0,_,251.0,unknown,221.0,unknown,94.0,unknown
2016,10,24,628.0,unknown,2016-10-24,43.0,63.0,Т,80.0,_,151.0,unknown,83.0,unknown,227.0,_,578.0,unknown,449.0,unknown,65.0,_,21.0,unknown,289.0,unknown,250.0,unknown,230.0,unknown,84.0,_
2016,11,24,601.0,unknown,2016-11-24,47.0,57.0,Т,79.0,unknown,148.0,unknown,83.0,unknown,233.0,unknown,355.0,unknown,242.0,unknown,64.0,_,19.0,unknown,276.0,_,245.0,unknown,219.0,_,79.0,unknown
2016,12,24,723.0,]Z,2016-12-24,51.0,62.0,Z,76.0,Z,166.0,Z,96.0,I,259.0,Z,260.0,I,262.0,]Z,67.0,I,21.0,^I,272.0,Ш),212.0,),236.0,*,87.0,Z
