,year,month,day,heigh,rainy,date,week,heigh_9403,rainy_9403,heigh_9404,rainy_9404,heigh_9405,rainy_9405,heigh_9406,rainy_9406,heigh_9408,rainy_9408,heigh_9410,rainy_9410,heigh_9413,rainy_9413,heigh_9416,rainy_9416,heigh_9417,rainy_9417,heigh_9419,rainy_9419,heigh_9420,rainy_9420,heigh_9422,rainy_9422,heigh_9518,rainy_9518
3306,2017,7,2,553.0,6,2017-07-02,26.0,157.0,52,337.0,34,424.0,39,187.0,38,347.0,0,239.0,34,1.0,1,282.0,52,173.0,53,318.0,25,310.0,54,279.0,3,407.0,38
3307,2017,8,2,2367.0,43,2017-08-02,31.0,56.0,52,78.0,54,210.0,31,348.0,31,772.0,33,1552.0,33,1843.0,34,95.0,42,47.0,46,810.0,69,341.0,49,545.0,28,127.0,31
3308,2017,9,2,900.0,43,2017-09-02,35.0,57.0,52,82.0,20,169.0,31,133.0,31,302.0,33,541.0,33,491.0,34,72.0,53,30.0,46,522.0,56,186.0,49,268.0,28,84.0,13
3309,2017,10,2,607.0,43,2017-10-02,40.0,58.0,18,72.0,54,157.0,12,94.0,31,229.0,33,331.0,33,1.0,34,74.0,31,30.0,46,351.0,56,186.0,25,231.0,28,69.0,13
3310,2017,11,2,733.0,43,2017-11-02,44.0,52.0,52,69.0,41,145.0,22,79.0,24,207.0,33,502.0,33,1.0,34,70.0,41,21.0,36,439.0,56,170.0,39,265.0,28,60.0,23
3311,2017,12,2,730.0,43,2017-12-02,48.0,49.0,52,71.0,20,152.0,31,88.0,31,207.0,33,337.0,33,1.0,34,78.0,31,29.0,18,356.0,56,175.0,49,247.0,28,65.0,31
3312,2017,1,3,1.0,43,2017-01-03,1.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3313,2017,2,3,565.0,11,2017-02-03,5.0,79.0,45,114.0,49,188.0,9,85.0,17,243.0,13,221.0,11,271.0,10,80.0,1,21.0,0,273.0,17,198.0,20,241.0,3,110.0,27
3314,2017,3,3,1.0,43,2017-03-03,9.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3315,2017,4,3,526.0,11,2017-04-03,14.0,83.0,13,119.0,49,207.0,16,84.0,17,228.0,5,229.0,11,269.0,10,80.0,25,21.0,40,269.0,17,195.0,1,226.0,0,115.0,27
3316,2017,5,3,519.0,11,2017-05-03,18.0,86.0,45,119.0,49,199.0,9,83.0,0,217.0,5,235.0,11,270.0,28,80.0,37,35.0,15,267.0,17,195.0,1,226.0,23,120.0,0
3317,2017,6,3,521.0,6,2017-06-03,22.0,89.0,13,123.0,49,201.0,9,84.0,32,204.0,5,238.0,11,273.0,28,92.0,15,97.0,42,280.0,17,195.0,43,234.0,3,120.0,29
3318,2017,7,3,553.0,6,2017-07-03,27.0,137.0,52,326.0,38,474.0,40,341.0,39,348.0,0,239.0,34,272.0,1,322.0,30,175.0,53,317.0,25,334.0,54,248.0,3,400.0,34
3319,2017,8,3,2465.0,43,2017-08-03,31.0,56.0,52,76.0,41,204.0,31,342.0,31,767.0,33,1613.0,17,1840.0,16,94.0,42,44.0,46,758.0,69,341.0,49,533.0,28,120.0,31
3320,2017,9,3,872.0,43,2017-09-03,35.0,58.0,52,81.0,54,168.0,31,133.0,31,296.0,33,529.0,33,486.0,34,81.0,53,34.0,46,475.0,56,185.0,49,265.0,28,83.0,31
3321,2017,10,3,607.0,32,2017-10-03,40.0,58.0,18,72.0,54,156.0,31,93.0,31,228.0,33,349.0,33,1.0,34,74.0,31,29.0,46,341.0,56,185.0,25,229.0,22,69.0,13
3322,2017,11,3,745.0,43,2017-11-03,44.0,52.0,52,69.0,41,145.0,22,79.0,24,207.0,33,520.0,33,1.0,34,70.0,41,21.0,36,441.0,56,171.0,49,268.0,28,60.0,23
3323,2017,12,3,709.0,43,2017-12-03,48.0,49.0,52,71.0,20,152.0,31,88.0,31,206.0,33,330.0,33,1.0,34,78.0,31,29.0,18,349.0,56,175.0,49,247.0,19,64.0,31
3324,2017,1,4,1.0,43,2017-01-04,1.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3325,2017,2,4,563.0,11,2017-02-04,5.0,79.0,45,115.0,12,188.0,9,85.0,17,242.0,5,220.0,11,270.0,10,80.0,1,21.0,0,273.0,17,198.0,20,241.0,3,110.0,27
3326,2017,3,4,1.0,43,2017-03-04,9.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3327,2017,4,4,526.0,11,2017-04-04,14.0,83.0,13,119.0,49,206.0,9,84.0,17,228.0,5,230.0,11,269.0,10,80.0,25,21.0,40,269.0,17,195.0,1,226.0,0,115.0,27
3328,2017,5,4,519.0,11,2017-05-04,18.0,86.0,45,119.0,49,199.0,9,83.0,0,217.0,5,235.0,11,271.0,10,80.0,37,35.0,15,267.0,17,195.0,1,226.0,23,120.0,0
3329,2017,6,4,523.0,6,2017-06-04,22.0,89.0,13,123.0,49,204.0,9,84.0,32,203.0,5,238.0,11,273.0,28,91.0,15,97.0,42,278.0,17,195.0,43,233.0,23,120.0,29
3330,2017,7,4,555.0,6,2017-07-04,27.0,118.0,52,256.0,65,500.0,40,452.0,39,349.0,0,240.0,30,282.0,1,322.0,52,176.0,53,312.0,25,330.0,54,246.0,3,414.0,21
3331,2017,8,4,2540.0,43,2017-08-04,31.0,55.0,38,77.0,41,199.0,31,335.0,31,758.0,33,1562.0,33,1780.0,34,93.0,42,41.0,46,740.0,56,341.0,49,583.0,28,114.0,31
3332,2017,9,4,856.0,43,2017-09-04,36.0,60.0,52,79.0,54,168.0,31,131.0,31,292.0,33,510.0,33,439.0,34,85.0,53,36.0,46,448.0,56,182.0,49,264.0,28,82.0,31
3333,2017,10,4,614.0,43,2017-10-04,40.0,57.0,52,71.0,54,156.0,31,92.0,31,232.0,33,377.0,33,1.0,34,72.0,53,28.0,46,345.0,56,182.0,49,233.0,28,69.0,13
3334,2017,11,4,775.0,43,2017-11-04,44.0,52.0,52,69.0,41,146.0,22,79.0,24,208.0,33,525.0,33,1.0,34,71.0,41,21.0,36,434.0,56,174.0,49,274.0,28,60.0,23
3335,2017,12,4,688.0,43,2017-12-04,49.0,49.0,52,70.0,54,152.0,31,87.0,31,206.0,33,316.0,33,1.0,34,77.0,7,27.0,46,344.0,56,175.0,49,244.0,38,64.0,31
3336,2017,1,5,1.0,43,2017-01-05,1.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3337,2017,2,5,560.0,11,2017-02-05,5.0,79.0,45,115.0,12,188.0,9,85.0,17,241.0,5,220.0,11,270.0,10,80.0,1,21.0,0,273.0,17,198.0,20,241.0,3,110.0,27
3338,2017,3,5,1.0,43,2017-03-05,9.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3339,2017,4,5,526.0,11,2017-04-05,14.0,83.0,13,119.0,49,206.0,9,84.0,17,227.0,5,230.0,11,270.0,10,80.0,25,21.0,40,267.0,17,195.0,1,226.0,0,115.0,27
3340,2017,5,5,518.0,11,2017-05-05,18.0,86.0,45,120.0,49,199.0,9,83.0,0,217.0,5,235.0,11,271.0,10,80.0,37,36.0,15,266.0,17,195.0,1,226.0,23,120.0,0
3341,2017,6,5,523.0,6,2017-06-05,23.0,88.0,13,123.0,49,204.0,9,84.0,32,202.0,5,237.0,27,274.0,28,90.0,15,97.0,42,278.0,17,195.0,43,233.0,23,120.0,29
3342,2017,7,5,556.0,6,2017-07-05,27.0,107.0,52,215.0,65,549.0,40,535.0,39,358.0,0,247.0,34,297.0,1,295.0,46,196.0,30,310.0,52,330.0,54,241.0,3,348.0,39
3343,2017,8,5,2628.0,43,2017-08-05,31.0,57.0,52,86.0,54,195.0,31,327.0,31,739.0,33,1541.0,33,1741.0,34,92.0,42,42.0,46,810.0,56,341.0,49,617.0,28,113.0,31
3344,2017,9,5,867.0,43,2017-09-05,36.0,61.0,18,78.0,54,168.0,31,130.0,31,291.0,33,488.0,33,395.0,34,85.0,53,37.0,46,501.0,56,180.0,49,263.0,28,82.0,31
3345,2017,10,5,625.0,43,2017-10-05,40.0,57.0,52,71.0,54,155.0,31,92.0,31,246.0,11,357.0,33,1.0,34,72.0,53,27.0,46,350.0,56,180.0,49,234.0,28,69.0,13
3346,2017,11,5,832.0,43,2017-11-05,44.0,53.0,18,70.0,41,146.0,31,79.0,24,209.0,33,525.0,33,1.0,34,72.0,53,21.0,36,435.0,56,176.0,49,287.0,28,60.0,23
3347,2017,12,5,673.0,43,2017-12-05,49.0,49.0,52,70.0,54,151.0,31,87.0,31,205.0,33,299.0,33,1.0,34,77.0,7,24.0,46,340.0,56,173.0,49,240.0,38,64.0,31
3348,2017,1,6,1.0,43,2017-01-06,1.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3349,2017,2,6,558.0,11,2017-02-06,6.0,79.0,45,115.0,12,188.0,9,85.0,17,241.0,5,220.0,11,270.0,10,80.0,1,21.0,0,273.0,17,198.0,20,241.0,3,110.0,27
3350,2017,3,6,1.0,43,2017-03-06,10.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3351,2017,4,6,525.0,11,2017-04-06,14.0,83.0,13,119.0,49,206.0,9,84.0,17,227.0,5,231.0,11,270.0,10,80.0,25,21.0,40,267.0,17,195.0,1,226.0,0,115.0,27
3352,2017,5,6,517.0,37,2017-05-06,18.0,87.0,13,120.0,12,199.0,9,83.0,0,216.0,5,235.0,11,272.0,10,80.0,37,38.0,15,265.0,17,195.0,1,226.0,23,120.0,0
3353,2017,6,6,523.0,6,2017-06-06,23.0,88.0,13,123.0,49,205.0,9,84.0,32,201.0,5,237.0,27,274.0,10,90.0,15,97.0,42,278.0,17,195.0,43,233.0,23,120.0,29
3354,2017,7,6,558.0,6,2017-07-06,27.0,95.0,52,170.0,54,542.0,40,587.0,39,364.0,0,255.0,34,319.0,1,245.0,46,183.0,54,310.0,52,330.0,54,237.0,23,340.0,39
3355,2017,8,6,2678.0,43,2017-08-06,31.0,59.0,52,90.0,54,195.0,31,318.0,31,725.0,33,1474.0,33,1690.0,34,92.0,42,45.0,46,762.0,56,341.0,49,653.0,10,115.0,31
3356,2017,9,6,890.0,43,2017-09-06,36.0,61.0,18,77.0,54,168.0,31,130.0,31,287.0,33,513.0,33,389.0,34,84.0,53,36.0,46,561.0,56,179.0,49,276.0,28,83.0,31
3357,2017,10,6,634.0,43,2017-10-06,40.0,56.0,52,71.0,54,155.0,31,91.0,31,244.0,33,327.0,33,1.0,34,72.0,53,27.0,46,344.0,56,178.0,49,236.0,28,69.0,13
3358,2017,11,6,853.0,43,2017-11-06,45.0,53.0,18,70.0,54,147.0,31,79.0,24,210.0,33,524.0,33,1.0,34,73.0,53,22.0,36,445.0,56,176.0,49,290.0,10,61.0,23
3359,2017,12,6,666.0,43,2017-12-06,49.0,49.0,52,70.0,54,150.0,31,87.0,31,205.0,33,290.0,33,1.0,34,76.0,9,23.0,46,338.0,9,173.0,49,240.0,38,62.0,31
3360,2017,1,7,1.0,43,2017-01-07,1.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3361,2017,2,7,556.0,11,2017-02-07,6.0,79.0,45,115.0,12,188.0,9,85.0,17,240.0,5,220.0,11,270.0,10,80.0,1,21.0,0,272.0,17,198.0,20,241.0,3,111.0,10
3362,2017,3,7,1.0,43,2017-03-07,10.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3363,2017,4,7,525.0,11,2017-04-07,14.0,83.0,13,119.0,49,206.0,9,84.0,17,226.0,5,231.0,11,270.0,10,80.0,25,21.0,40,267.0,17,195.0,1,226.0,0,116.0,10
3364,2017,5,7,517.0,37,2017-05-07,18.0,87.0,13,120.0,12,199.0,9,83.0,0,216.0,5,236.0,11,272.0,10,80.0,37,40.0,15,265.0,17,195.0,1,226.0,23,120.0,0
3365,2017,6,7,523.0,6,2017-06-07,23.0,88.0,13,123.0,49,205.0,9,84.0,32,200.0,5,237.0,27,274.0,10,90.0,15,97.0,42,278.0,17,195.0,43,233.0,23,120.0,29
3366,2017,7,7,561.0,6,2017-07-07,27.0,88.0,52,154.0,54,581.0,35,614.0,39,372.0,0,267.0,34,352.0,1,196.0,54,182.0,54,310.0,52,330.0,54,237.0,23,301.0,39
3367,2017,8,7,2688.0,14,2017-08-07,32.0,67.0,52,93.0,54,201.0,31,310.0,31,710.0,33,1317.0,33,1637.0,34,94.0,42,50.0,46,714.0,56,341.0,49,657.0,10,129.0,31
3368,2017,9,7,913.0,43,2017-09-07,36.0,61.0,18,76.0,54,170.0,31,130.0,31,282.0,33,585.0,33,440.0,34,83.0,53,35.0,46,759.0,56,180.0,49,288.0,28,82.0,31
3369,2017,10,7,641.0,43,2017-10-07,40.0,55.0,52,71.0,54,154.0,31,91.0,31,239.0,33,320.0,25,1.0,34,71.0,53,27.0,46,336.0,45,176.0,49,233.0,28,69.0,13
3370,2017,11,7,871.0,43,2017-11-07,45.0,53.0,18,70.0,54,148.0,31,80.0,24,210.0,33,527.0,33,1.0,34,74.0,53,24.0,46,441.0,56,176.0,49,290.0,10,62.0,31
3371,2017,12,7,660.0,43,2017-12-07,49.0,49.0,52,69.0,41,150.0,31,86.0,2,205.0,33,285.0,47,1.0,34,76.0,9,23.0,46,332.0,9,172.0,49,240.0,38,62.0,31
3372,2017,1,8,1.0,43,2017-01-08,1.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3373,2017,2,8,555.0,11,2017-02-08,6.0,80.0,13,116.0,12,189.0,9,85.0,17,240.0,5,220.0,11,269.0,10,80.0,1,21.0,0,272.0,17,198.0,20,241.0,3,111.0,10
3374,2017,3,8,1.0,43,2017-03-08,10.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3375,2017,4,8,525.0,11,2017-04-08,14.0,83.0,13,119.0,49,205.0,9,84.0,17,226.0,5,232.0,11,270.0,10,80.0,25,21.0,40,267.0,17,195.0,1,226.0,0,116.0,10
3376,2017,5,8,517.0,37,2017-05-08,19.0,87.0,13,120.0,12,198.0,9,83.0,0,216.0,5,236.0,11,272.0,10,80.0,37,41.0,15,265.0,17,195.0,1,226.0,23,120.0,0
3377,2017,6,8,525.0,6,2017-06-08,23.0,87.0,13,123.0,49,206.0,9,84.0,32,200.0,5,237.0,27,274.0,10,90.0,15,97.0,42,278.0,17,195.0,43,233.0,23,120.0,29
3378,2017,7,8,564.0,6,2017-07-08,27.0,88.0,52,143.0,54,651.0,19,648.0,39,385.0,0,316.0,2,395.0,1,185.0,54,172.0,46,311.0,52,333.0,54,239.0,23,295.0,31
3379,2017,8,8,2634.0,43,2017-08-08,32.0,70.0,52,116.0,54,208.0,31,302.0,31,690.0,33,1132.0,33,1576.0,34,93.0,42,51.0,46,678.0,56,330.0,49,602.0,28,138.0,31
3380,2017,9,8,978.0,43,2017-09-08,36.0,61.0,18,76.0,54,173.0,12,131.0,31,278.0,33,688.0,33,508.0,34,82.0,53,33.0,46,881.0,28,187.0,49,301.0,28,82.0,31
3381,2017,10,8,641.0,43,2017-10-08,40.0,56.0,52,70.0,54,153.0,31,91.0,31,232.0,33,327.0,33,1.0,34,71.0,41,27.0,46,341.0,56,175.0,49,235.0,28,69.0,13
3382,2017,11,8,917.0,43,2017-11-08,45.0,53.0,18,71.0,54,149.0,31,80.0,31,212.0,33,527.0,33,1.0,34,75.0,53,25.0,46,431.0,56,176.0,49,288.0,28,62.0,31
3383,2017,12,8,650.0,43,2017-12-08,49.0,48.0,52,69.0,41,149.0,31,86.0,2,203.0,32,273.0,47,1.0,34,76.0,9,22.0,46,320.0,72,170.0,49,242.0,38,62.0,31
3384,2017,1,9,1.0,43,2017-01-09,2.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3385,2017,2,9,553.0,11,2017-02-09,6.0,80.0,13,116.0,12,189.0,9,85.0,17,240.0,5,219.0,11,269.0,10,80.0,1,21.0,0,272.0,17,198.0,20,241.0,3,111.0,10
3386,2017,3,9,1.0,43,2017-03-09,10.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3387,2017,4,9,525.0,11,2017-04-09,14.0,83.0,13,119.0,49,205.0,9,84.0,17,225.0,5,232.0,11,270.0,10,80.0,25,21.0,40,267.0,17,195.0,1,226.0,0,116.0,10
3388,2017,5,9,517.0,37,2017-05-09,19.0,87.0,13,121.0,12,198.0,9,83.0,0,216.0,5,237.0,11,272.0,10,80.0,37,41.0,15,265.0,17,195.0,1,226.0,23,120.0,0
3389,2017,6,9,525.0,6,2017-06-09,23.0,87.0,13,123.0,49,206.0,9,84.0,32,199.0,5,237.0,27,274.0,10,86.0,15,97.0,42,278.0,17,195.0,43,233.0,23,120.0,29
3390,2017,7,9,566.0,6,2017-07-09,27.0,92.0,52,146.0,54,539.0,42,688.0,36,403.0,0,367.0,0,537.0,41,206.0,42,145.0,46,316.0,25,351.0,53,242.0,3,276.0,31
3391,2017,8,9,2472.0,43,2017-08-09,32.0,68.0,52,123.0,54,213.0,31,290.0,31,662.0,33,1031.0,33,1495.0,34,92.0,42,50.0,46,683.0,56,306.0,49,578.0,28,141.0,31
3392,2017,9,9,1067.0,43,2017-09-09,36.0,60.0,52,76.0,54,174.0,12,134.0,31,277.0,33,1027.0,17,523.0,34,80.0,53,33.0,46,739.0,56,199.0,49,313.0,28,82.0,31
3393,2017,10,9,644.0,43,2017-10-09,41.0,55.0,52,70.0,54,152.0,31,90.0,31,227.0,33,327.0,33,1.0,34,70.0,41,27.0,46,350.0,56,174.0,49,238.0,28,69.0,13
3394,2017,11,9,932.0,43,2017-11-09,45.0,52.0,52,71.0,54,149.0,31,81.0,31,212.0,33,527.0,33,1.0,34,75.0,53,26.0,46,444.0,56,177.0,49,287.0,28,63.0,31
3395,2017,12,9,645.0,43,2017-12-09,49.0,48.0,3,69.0,41,148.0,31,85.0,2,208.0,45,268.0,47,1.0,34,75.0,9,22.0,46,313.0,72,170.0,49,244.0,35,62.0,31
3396,2017,1,10,1.0,43,2017-01-10,2.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3397,2017,2,10,552.0,11,2017-02-10,6.0,80.0,13,116.0,12,189.0,9,85.0,17,239.0,5,218.0,27,268.0,28,80.0,1,21.0,0,272.0,17,197.0,20,240.0,3,111.0,10
3398,2017,3,10,1.0,43,2017-03-10,10.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3399,2017,4,10,524.0,11,2017-04-10,15.0,83.0,13,119.0,49,205.0,9,84.0,17,225.0,5,233.0,11,270.0,10,79.0,15,21.0,40,267.0,17,195.0,1,226.0,0,116.0,10
3400,2017,5,10,517.0,37,2017-05-10,19.0,87.0,13,121.0,12,198.0,9,83.0,0,215.0,5,237.0,11,272.0,10,80.0,37,42.0,15,265.0,17,195.0,1,226.0,23,120.0,0
3401,2017,6,10,525.0,6,2017-06-10,23.0,86.0,13,123.0,49,206.0,9,84.0,32,199.0,25,237.0,27,274.0,10,83.0,37,97.0,42,278.0,17,195.0,43,233.0,23,120.0,29
3402,2017,7,10,570.0,6,2017-07-10,28.0,90.0,52,158.0,54,375.0,10,724.0,33,422.0,0,372.0,0,717.0,38,258.0,42,136.0,46,325.0,22,376.0,53,244.0,3,270.0,31
3403,2017,8,10,2192.0,43,2017-08-10,32.0,66.0,52,124.0,20,215.0,31,277.0,31,629.0,33,1025.0,33,1420.0,34,91.0,42,50.0,46,721.0,56,282.0,49,549.0,28,143.0,13
3404,2017,9,10,1129.0,43,2017-09-10,36.0,59.0,52,76.0,54,171.0,31,135.0,31,280.0,33,990.0,33,532.0,16,79.0,53,35.0,46,645.0,56,207.0,49,334.0,10,81.0,31
3405,2017,10,10,643.0,43,2017-10-10,41.0,54.0,52,70.0,54,150.0,31,90.0,31,224.0,33,329.0,33,1.0,34,70.0,41,27.0,46,357.0,56,174.0,49,239.0,28,69.0,13
3406,2017,11,10,946.0,43,2017-11-10,45.0,52.0,52,71.0,54,150.0,31,81.0,31,213.0,33,571.0,33,1.0,34,75.0,53,26.0,46,456.0,56,179.0,49,286.0,28,63.0,31
3407,2017,12,10,635.0,43,2017-12-10,49.0,48.0,3,69.0,41,148.0,31,85.0,2,223.0,45,254.0,47,1.0,34,75.0,17,22.0,46,310.0,72,170.0,49,242.0,28,62.0,31
3408,2017,1,11,1.0,43,2017-01-11,2.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3409,2017,2,11,551.0,11,2017-02-11,6.0,80.0,13,116.0,12,189.0,9,85.0,17,239.0,5,218.0,27,269.0,10,80.0,1,21.0,0,272.0,17,197.0,20,240.0,3,111.0,10
3410,2017,3,11,1.0,43,2017-03-11,10.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3411,2017,4,11,524.0,11,2017-04-11,15.0,83.0,13,120.0,49,205.0,9,84.0,17,224.0,5,233.0,11,270.0,10,79.0,15,21.0,40,267.0,17,195.0,1,226.0,0,116.0,10
3412,2017,5,11,517.0,37,2017-05-11,19.0,87.0,13,121.0,12,198.0,9,83.0,0,214.0,5,237.0,11,272.0,10,80.0,37,44.0,15,265.0,17,195.0,1,226.0,23,120.0,0
3413,2017,6,11,526.0,6,2017-06-11,23.0,85.0,45,123.0,49,207.0,9,84.0,32,199.0,5,237.0,27,274.0,10,83.0,37,97.0,42,278.0,17,195.0,43,237.0,3,120.0,29
3414,2017,7,11,574.0,6,2017-07-11,28.0,87.0,52,160.0,54,378.0,31,715.0,19,439.0,0,382.0,0,987.0,37,276.0,42,136.0,46,328.0,22,418.0,51,242.0,3,262.0,31
3415,2017,8,11,2087.0,43,2017-08-11,32.0,65.0,52,121.0,54,214.0,31,262.0,31,599.0,33,1039.0,33,1389.0,34,97.0,42,59.0,46,783.0,56,266.0,49,541.0,28,142.0,31
3416,2017,9,11,1313.0,43,2017-09-11,37.0,59.0,52,76.0,54,169.0,31,135.0,31,281.0,33,857.0,33,510.0,34,79.0,53,35.0,46,646.0,56,214.0,25,306.0,28,80.0,31
3417,2017,10,11,636.0,43,2017-10-11,41.0,55.0,52,70.0,54,149.0,31,89.0,31,221.0,33,382.0,33,1.0,34,73.0,31,26.0,46,387.0,56,174.0,49,239.0,28,69.0,13
3418,2017,11,11,954.0,43,2017-11-11,45.0,52.0,52,72.0,54,150.0,31,81.0,31,213.0,33,638.0,33,1.0,34,75.0,53,25.0,46,455.0,56,180.0,49,285.0,28,65.0,31
3419,2017,12,11,630.0,43,2017-12-11,50.0,48.0,3,69.0,41,147.0,31,85.0,2,221.0,3,267.0,47,1.0,34,75.0,17,22.0,7,310.0,72,170.0,49,242.0,28,61.0,31
3420,2017,1,12,1.0,43,2017-01-12,2.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3421,2017,2,12,548.0,11,2017-02-12,6.0,80.0,13,116.0,12,189.0,9,85.0,17,238.0,5,218.0,27,270.0,10,80.0,1,21.0,0,272.0,17,197.0,20,240.0,3,111.0,10
3422,2017,3,12,1.0,43,2017-03-12,10.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3423,2017,4,12,524.0,11,2017-04-12,15.0,83.0,13,120.0,12,204.0,9,84.0,17,224.0,5,233.0,11,271.0,18,78.0,15,21.0,40,267.0,17,195.0,1,226.0,0,117.0,10
3424,2017,5,12,517.0,37,2017-05-12,19.0,88.0,13,121.0,12,198.0,9,83.0,0,214.0,5,237.0,11,272.0,10,80.0,37,45.0,15,265.0,17,195.0,1,226.0,23,120.0,0
3425,2017,6,12,527.0,6,2017-06-12,24.0,85.0,45,124.0,12,207.0,9,84.0,32,200.0,5,237.0,27,275.0,10,87.0,37,97.0,42,278.0,17,195.0,43,238.0,3,120.0,29
3426,2017,7,12,582.0,44,2017-07-12,28.0,86.0,52,153.0,54,381.0,31,589.0,41,454.0,0,401.0,0,1056.0,37,262.0,42,139.0,46,337.0,22,429.0,51,249.0,3,258.0,31
3427,2017,8,12,2060.0,43,2017-08-12,32.0,65.0,52,112.0,54,212.0,31,244.0,31,574.0,33,1118.0,33,1354.0,34,100.0,18,64.0,18,858.0,28,257.0,49,535.0,28,138.0,31
3428,2017,9,12,1391.0,14,2017-09-12,37.0,58.0,52,75.0,54,167.0,31,133.0,31,282.0,33,767.0,33,465.0,34,78.0,53,35.0,46,637.0,56,215.0,25,288.0,28,79.0,31
3429,2017,10,12,624.0,43,2017-10-12,41.0,55.0,52,70.0,54,148.0,31,88.0,31,218.0,33,406.0,33,1.0,34,74.0,31,24.0,46,412.0,56,172.0,49,240.0,28,67.0,13
3430,2017,11,12,952.0,43,2017-11-12,45.0,52.0,52,72.0,54,151.0,31,82.0,31,214.0,33,667.0,17,1.0,34,74.0,53,26.0,46,446.0,56,180.0,49,283.0,28,66.0,31
3431,2017,12,12,623.0,43,2017-12-12,50.0,47.0,3,69.0,43,147.0,31,83.0,3,222.0,45,266.0,5,1.0,34,74.0,17,21.0,7,309.0,72,169.0,49,240.0,28,59.0,31
3432,2017,1,13,1.0,43,2017-01-13,2.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3433,2017,2,13,546.0,11,2017-02-13,7.0,80.0,13,116.0,12,190.0,9,85.0,17,237.0,5,219.0,11,270.0,10,80.0,1,21.0,0,271.0,17,197.0,20,240.0,3,111.0,10
3434,2017,3,13,1.0,43,2017-03-13,11.0,1.0,52,1.0,54,1.0,31,1.0,31,1.0,33,1.0,33,1.0,34,1.0,42,1.0,46,1.0,56,1.0,49,1.0,28,1.0,31
3435,2017,4,13,523.0,11,2017-04-13,15.0,84.0,13,120.0,12,204.0,9,84.0,17,224.0,5,233.0,11,271.0,18,78.0,15,21.0,40,266.0,17,195.0,1,226.0,0,117.0,10
3436,2017,5,13,517.0,37,2017-05-13,19.0,88.0,13,121.0,12,198.0,9,83.0,0,213.0,5,238.0,11,272.0,10,80.0,37,46.0,15,265.0,17,195.0,1,226.0,23,120.0,0
